Timestamp,Temperature,Humidity,Soil,Water,Pump
2026-06-11 20:41:33.247394,28,53,454,2765,ON
2026-06-11 20:41:38.267907,35,74,1994,504,ON
2026-06-11 20:41:43.304260,35,87,2639,177,OFF
2026-06-11 20:41:48.342634,25,78,1456,2974,ON
2026-06-11 20:41:53.482758,32,70,2029,679,OFF
2026-06-11 20:41:58.515424,40,70,2733,3233,OFF
2026-06-11 20:42:03.593618,29,53,1517,164,ON
2026-06-11 20:42:08.624364,26,64,3113,774,OFF
2026-06-11 20:42:13.640746,39,44,840,1327,ON
2026-06-11 20:42:18.727085,28,87,1375,2557,ON
2026-06-11 20:42:23.747971,26,45,547,2983,ON
2026-06-11 20:42:28.820552,22,64,438,2845,ON
2026-06-11 20:42:33.856915,26,44,969,2529,ON
2026-06-11 20:42:38.873572,33,55,2509,4067,OFF
2026-06-11 20:42:43.884132,22,80,2245,3404,OFF
2026-06-11 20:42:48.941713,30,88,70,983,ON
2026-06-11 20:42:53.960824,39,51,1364,2423,ON
2026-06-11 20:42:58.974572,23,44,3118,620,OFF
2026-06-11 20:43:03.984648,32,87,3717,3486,OFF
2026-06-11 20:43:08.996346,28,69,598,1235,ON
2026-06-11 20:43:14.006675,31,60,121,1187,ON
2026-06-11 20:43:19.053028,40,61,3818,3072,OFF
2026-06-11 20:43:24.071018,34,52,3176,1025,OFF
2026-06-11 20:43:29.086813,40,87,1512,15,ON
2026-06-11 20:43:34.137682,40,76,1222,1698,ON
2026-06-11 20:43:39.146179,26,80,137,2925,ON
2026-06-11 20:43:44.197984,34,67,89,1526,ON
2026-06-11 20:43:49.216149,23,84,1822,3314,ON
2026-06-11 20:43:54.233590,25,62,1154,2322,ON
2026-06-11 20:43:59.291116,26,47,3234,3588,OFF
2026-06-11 20:44:04.301334,33,73,2758,1966,OFF
2026-06-11 20:44:09.309767,31,89,3765,624,OFF
2026-06-11 20:44:14.317677,26,60,1058,4021,ON
2026-06-11 20:44:19.380818,37,59,2570,2286,OFF
2026-06-11 20:44:24.410447,24,66,1322,2513,ON
2026-06-11 20:44:29.455220,27,62,3412,757,OFF
2026-06-11 20:44:34.485485,37,52,2243,2123,OFF
2026-06-11 20:44:39.515906,29,45,3225,1074,OFF
2026-06-11 20:44:44.681159,27,86,3242,3176,OFF
2026-06-11 20:44:49.716462,27,49,1246,540,ON
2026-06-11 20:44:54.770896,26,71,851,1893,ON
2026-06-11 20:44:59.859539,31,65,3372,1190,OFF
2026-06-11 20:45:04.900592,39,58,2518,2073,OFF
2026-06-11 20:45:09.923620,29,78,2980,2074,OFF
2026-06-11 20:45:14.960569,32,55,1015,3397,ON
2026-06-11 20:45:19.994790,23,44,1588,934,ON
2026-06-11 20:45:25.032493,37,86,2575,1039,OFF
2026-06-11 20:45:30.068706,30,74,3608,1691,OFF
2026-06-11 20:45:35.143170,28,64,844,19,ON
2026-06-11 20:45:40.191614,26,47,593,1142,ON
2026-06-11 20:45:45.239119,29,83,3012,3060,OFF
2026-06-11 20:45:50.269466,24,46,479,1428,ON
2026-06-11 20:45:55.292140,22,48,1976,3438,ON
2026-06-11 20:46:00.324270,29,42,1461,2,ON
2026-06-11 20:46:05.359378,30,61,1578,1727,ON
2026-06-11 20:46:10.382716,29,42,2173,2867,OFF
2026-06-11 20:46:15.408784,29,47,4089,3677,OFF
2026-06-11 20:46:20.427558,31,45,4082,747,OFF
2026-06-11 20:46:25.440271,29,79,3410,1348,OFF
2026-06-11 20:46:30.460484,36,54,1668,2464,ON
2026-06-11 20:46:35.476084,35,88,1890,2766,ON
2026-06-11 20:46:40.484938,38,52,3613,3172,OFF
2026-06-11 20:46:45.531189,37,83,1957,1882,ON
2026-06-11 20:46:50.544848,27,76,3588,3704,OFF
2026-06-11 20:46:55.561772,30,90,1577,2738,ON
2026-06-11 20:47:00.586692,34,48,1753,3480,ON
2026-06-11 20:47:05.648355,23,66,1100,2168,ON
2026-06-11 20:47:10.656817,35,55,2895,2145,OFF
2026-06-11 20:47:15.680787,23,52,2248,414,OFF
2026-06-11 20:47:20.706195,30,82,1233,2953,ON
2026-06-11 20:47:25.909477,32,53,639,2344,ON
2026-06-11 20:47:30.926666,40,47,3412,3896,OFF
2026-06-11 20:47:36.044956,38,85,4045,2269,OFF
2026-06-11 20:47:41.056507,26,67,3188,2176,OFF
2026-06-11 20:47:46.066015,25,41,908,482,ON
2026-06-11 20:47:51.074904,39,75,1642,152,ON
2026-06-11 20:47:56.083193,33,46,1835,2533,ON
2026-06-11 20:48:01.114217,26,80,2152,1169,OFF
2026-06-11 20:48:06.134911,34,61,434,3069,ON
2026-06-11 20:48:11.144409,23,57,2469,18,OFF
2026-06-11 20:48:16.192667,27,69,1370,2565,ON
2026-06-11 20:48:21.211172,34,45,2,65,ON
2026-06-11 20:48:26.245062,31,44,3337,637,OFF
2026-06-11 20:48:31.275337,38,87,971,3374,ON
2026-06-11 20:48:36.337290,38,65,3095,3211,OFF
2026-06-11 20:48:41.348651,35,66,3600,1656,OFF
2026-06-11 20:48:46.357800,40,78,2164,3243,OFF
2026-06-11 20:48:51.384238,28,57,2618,1766,OFF
2026-06-11 20:48:56.393335,25,72,1242,3311,ON
2026-06-11 20:49:01.412745,36,78,835,1346,ON
2026-06-11 20:49:06.445436,30,54,3395,1990,OFF
2026-06-11 20:49:11.478096,31,89,1208,2903,ON
2026-06-11 20:49:16.509680,40,90,3132,1382,OFF
2026-06-11 20:49:21.542007,31,71,1001,3920,ON
2026-06-11 20:49:26.575108,32,58,939,1055,ON
2026-06-11 20:49:31.613442,32,49,86,1931,ON
2026-06-11 20:49:36.659151,30,65,2684,492,OFF
2026-06-11 20:49:41.735357,34,74,1112,2440,ON
2026-06-11 20:49:46.766457,29,88,3840,2646,OFF
2026-06-11 20:49:51.818274,30,48,3649,2655,OFF
2026-06-11 20:49:56.877619,31,56,2661,4062,OFF
2026-06-11 20:50:01.942678,37,58,3562,1601,OFF
2026-06-11 20:50:07.020444,24,69,2246,1256,OFF
2026-06-11 20:50:12.114729,28,90,2208,3937,OFF
2026-06-11 20:50:17.174316,35,51,258,467,ON
2026-06-11 20:50:22.226529,23,47,2847,2979,OFF
2026-06-11 20:50:27.270596,24,88,1646,298,ON
2026-06-11 20:50:32.345591,31,78,887,707,ON
2026-06-11 20:50:37.382410,40,78,2951,3599,OFF
2026-06-11 20:50:42.416911,35,44,3742,473,OFF
2026-06-11 20:50:47.426313,28,45,3379,498,OFF
2026-06-11 20:50:52.457182,22,57,481,4093,ON
2026-06-11 20:50:57.508632,24,73,1533,3524,ON
2026-06-11 20:51:02.547320,32,83,1558,2665,ON
2026-06-11 20:51:07.583306,23,58,3660,383,OFF
2026-06-11 20:51:12.621897,38,76,879,1769,ON
2026-06-11 20:51:17.667812,23,66,1879,419,ON
2026-06-11 20:51:22.677769,28,62,2188,2752,OFF
2026-06-11 20:51:27.698016,25,44,1591,2707,ON
2026-06-11 20:51:32.763748,38,44,1204,2772,ON
2026-06-11 20:51:37.798472,24,67,1280,2285,ON
2026-06-11 20:51:42.867363,39,55,3138,1492,OFF
2026-06-11 20:51:47.895917,27,45,3687,1089,OFF
2026-06-11 20:51:52.927310,36,86,1102,2463,ON
2026-06-11 20:51:57.951297,36,60,3443,2198,OFF
2026-06-11 20:52:02.993677,29,44,3241,2225,OFF
2026-06-11 20:52:08.075547,34,79,2132,891,OFF
2026-06-11 20:52:13.159912,37,74,1314,753,ON
2026-06-11 20:52:18.191664,23,70,1318,2608,ON
2026-06-11 20:52:23.224806,37,89,1720,2531,ON
2026-06-11 20:52:28.249058,29,70,1614,1082,ON
2026-06-11 20:52:33.281898,27,65,2843,2886,OFF
2026-06-11 20:52:38.305834,35,72,2250,3059,OFF
2026-06-11 20:52:43.338057,39,52,2462,1779,OFF
2026-06-11 20:52:48.390196,24,54,3059,723,OFF
2026-06-11 20:52:53.402253,22,83,594,1663,ON
2026-06-11 20:52:58.412200,36,45,1411,3685,ON
2026-06-11 20:53:03.506509,37,54,2319,769,OFF
2026-06-11 20:53:08.522142,25,45,1411,2690,ON
2026-06-11 20:53:13.531182,37,79,280,3573,ON
2026-06-11 20:53:18.579952,24,70,2251,3632,OFF
2026-06-11 20:53:23.592064,30,77,2090,1824,OFF
2026-06-11 20:53:28.601132,28,58,2102,753,OFF
2026-06-11 20:53:33.627330,23,63,976,3006,ON
2026-06-11 20:53:38.658612,36,57,739,3310,ON
2026-06-11 20:53:43.690226,33,72,315,935,ON
2026-06-11 20:53:48.718827,33,89,245,3600,ON
2026-06-11 20:53:53.751206,27,65,337,1447,ON
2026-06-11 20:53:58.784743,26,53,2167,1797,OFF
2026-06-11 20:54:03.818702,38,41,14,3618,ON
2026-06-11 20:54:08.850664,38,67,669,3174,ON
2026-06-11 20:54:13.881896,30,80,834,3033,ON
2026-06-11 20:54:18.915573,40,56,617,818,ON
2026-06-11 20:54:23.953532,27,81,1950,1883,ON
2026-06-11 20:54:28.979001,35,76,351,3823,ON
2026-06-11 20:54:34.014798,36,84,3308,3977,OFF
2026-06-11 20:54:39.036679,36,63,2246,3516,OFF
2026-06-11 20:54:44.066856,37,66,2401,2423,OFF
2026-06-11 20:54:49.094415,40,76,3599,1335,OFF
2026-06-11 20:54:54.127700,35,67,1612,1227,ON
2026-06-11 20:54:59.154084,33,87,699,3191,ON
2026-06-11 20:55:04.186850,24,68,2994,1521,OFF
2026-06-11 20:55:09.207300,39,82,1161,770,ON
2026-06-11 20:55:14.281968,27,71,1950,3377,ON
2026-06-11 20:55:19.314424,22,60,1480,2602,ON
2026-06-11 20:55:24.349542,35,77,1063,248,ON
2026-06-11 20:55:29.371380,33,60,1017,1544,ON
2026-06-11 20:55:34.404750,33,59,496,1004,ON
2026-06-11 20:55:39.438631,36,57,2009,2987,OFF
2026-06-11 20:55:44.461968,25,48,3394,4029,OFF
2026-06-11 20:55:49.524407,34,58,170,1513,ON
2026-06-11 20:55:54.545411,37,89,3488,1255,OFF
2026-06-11 20:55:59.580268,22,60,2278,175,OFF
2026-06-11 20:56:04.604540,39,66,3783,2300,OFF
2026-06-11 20:56:09.624039,29,57,2007,2803,OFF
2026-06-11 20:56:14.693935,22,49,710,2676,ON
2026-06-11 20:56:19.747457,30,52,3412,3508,OFF
2026-06-11 20:56:24.774501,37,81,1181,4071,ON
2026-06-11 20:56:29.812118,26,63,333,982,ON
2026-06-11 20:56:34.847473,34,66,3011,3556,OFF
2026-06-11 20:56:39.857341,22,65,3446,2653,OFF
2026-06-11 20:56:44.871086,28,88,356,3399,ON
2026-06-11 20:56:49.893622,24,55,3287,204,OFF
2026-06-11 20:56:54.925707,32,72,3487,2442,OFF
2026-06-11 20:56:59.973172,40,66,1947,2363,ON
2026-06-11 20:57:05.026074,28,64,3746,498,OFF
2026-06-11 20:57:10.061685,32,44,3282,2202,OFF
2026-06-11 20:57:15.089158,33,66,3935,2562,OFF
2026-06-11 20:57:20.146072,36,78,371,2121,ON
2026-06-11 20:57:25.188108,27,51,2832,1324,OFF
2026-06-11 20:57:30.198853,31,84,1455,3367,ON
2026-06-11 20:57:35.221202,37,81,1208,468,ON
2026-06-11 20:57:40.297697,26,70,22,2492,ON
2026-06-11 20:57:45.346966,32,90,1462,3377,ON
2026-06-11 20:57:50.373734,38,49,1062,562,ON
2026-06-11 20:57:55.450714,28,67,2479,836,OFF
2026-06-11 20:58:00.536430,30,59,3102,1933,OFF
2026-06-11 20:58:05.571674,27,41,3931,1667,OFF
2026-06-11 20:58:10.635766,22,85,307,1538,ON
2026-06-11 20:58:15.659158,22,79,1923,2536,ON
2026-06-11 20:58:20.711597,36,75,3552,3357,OFF
2026-06-11 20:58:25.735378,23,70,1445,2760,ON
2026-06-11 20:58:30.748979,26,46,533,1054,ON
2026-06-11 20:58:35.832037,28,88,3522,409,OFF
2026-06-11 20:58:40.864703,34,74,590,1891,ON
2026-06-11 20:58:45.935969,24,70,1163,2674,ON
2026-06-11 20:58:51.005467,28,61,1980,1988,ON
2026-06-11 20:58:56.043809,32,70,2837,1722,OFF
2026-06-11 20:59:01.079392,23,55,2859,2928,OFF
2026-06-11 20:59:06.109358,30,69,453,2851,ON
2026-06-11 20:59:11.189558,24,63,3871,155,OFF
2026-06-11 20:59:16.224270,34,85,174,2057,ON
2026-06-11 20:59:21.262170,34,82,776,1146,ON
2026-06-11 20:59:26.292903,38,70,3704,1422,OFF
2026-06-11 20:59:31.328489,24,51,1280,3112,ON
2026-06-11 20:59:36.364792,39,66,904,435,ON
2026-06-11 20:59:41.398193,27,47,3565,2984,OFF
2026-06-11 20:59:46.434981,34,44,3445,3697,OFF
2026-06-11 20:59:51.468656,22,44,2361,101,OFF
2026-06-11 20:59:56.502693,38,54,3711,2728,OFF
2026-06-11 21:00:01.530658,28,65,3415,3043,OFF
2026-06-11 21:00:06.559909,25,82,1680,722,ON
2026-06-11 21:00:11.581468,35,80,293,2957,ON
2026-06-11 21:00:16.610627,22,64,197,393,ON
2026-06-11 21:00:21.642830,23,66,3517,1246,OFF
2026-06-11 21:00:26.671033,26,90,3387,1982,OFF
2026-06-11 21:00:31.694145,27,86,1974,2411,ON
2026-06-11 21:00:36.726623,25,73,1688,2884,ON
2026-06-11 21:00:41.759902,22,82,1747,2825,ON
2026-06-11 21:00:46.783771,30,66,2002,1353,OFF
2026-06-11 21:00:51.816343,30,83,3024,708,OFF
2026-06-11 21:00:56.850918,25,60,3796,3318,OFF
2026-06-11 21:01:01.889881,35,65,1470,1735,ON
2026-06-11 21:01:06.918701,33,69,2628,3261,OFF
2026-06-11 21:01:11.953690,39,74,3077,1932,OFF
2026-06-11 21:01:16.997703,22,60,723,1317,ON
2026-06-11 21:01:22.032754,38,41,3786,3731,OFF
2026-06-11 21:01:27.079959,34,87,1116,3550,ON
2026-06-11 21:01:32.119889,35,40,3745,2567,OFF
2026-06-11 21:01:37.139479,34,90,589,2368,ON
2026-06-11 21:01:42.217103,33,66,3358,1191,OFF
2026-06-11 21:01:47.226802,26,61,249,3464,ON
2026-06-11 21:01:52.236331,25,88,3785,1212,OFF
2026-06-11 21:01:57.291112,36,67,3550,2414,OFF
2026-06-11 21:02:02.327843,25,71,1564,2919,ON
2026-06-11 21:02:07.362805,30,63,1830,830,ON
2026-06-11 21:02:12.372853,36,75,1984,1903,ON
2026-06-11 21:02:17.426572,26,72,11,2261,ON
2026-06-11 21:02:22.470175,29,49,2489,3225,OFF
2026-06-11 21:02:27.494702,37,80,3895,819,OFF
2026-06-11 21:02:32.540814,26,82,4023,2329,OFF
2026-06-11 21:02:37.572755,26,83,1753,3034,ON
2026-06-11 21:02:42.615669,32,78,2431,785,OFF
2026-06-11 21:02:47.660256,29,60,3658,2004,OFF
2026-06-11 21:02:52.695120,27,45,477,2171,ON
2026-06-11 21:02:57.776643,40,58,308,438,ON
2026-06-11 21:03:02.826459,23,73,3274,1198,OFF
2026-06-11 21:03:07.887667,28,47,2383,3933,OFF
2026-06-11 21:03:12.914990,37,64,256,1887,ON
2026-06-11 21:03:17.951463,26,73,3677,924,OFF
2026-06-11 21:03:22.981371,25,52,1909,2620,ON
2026-06-11 21:03:28.016067,40,68,2217,2084,OFF
2026-06-11 21:03:33.051471,40,46,2292,941,OFF
2026-06-11 21:03:38.126102,32,47,159,3317,ON
2026-06-11 21:03:43.157640,36,71,1302,3153,ON
2026-06-11 21:03:48.195919,34,42,220,171,ON
2026-06-11 21:03:53.230744,36,58,4031,2144,OFF
2026-06-11 21:03:58.258820,30,73,2991,1973,OFF
2026-06-11 21:04:03.291481,36,68,2769,2719,OFF
2026-06-11 21:04:08.327915,37,62,1251,836,ON
2026-06-11 21:04:13.367211,38,75,3766,1213,OFF
2026-06-11 21:04:18.390225,37,52,2756,598,OFF
2026-06-11 21:04:23.444719,29,65,2713,2299,OFF
2026-06-11 21:04:28.479777,34,59,3478,1379,OFF
2026-06-11 21:04:33.513474,23,87,305,843,ON
2026-06-11 21:04:38.549090,33,54,3125,488,OFF
2026-06-11 21:04:43.622479,40,89,1775,2424,ON
2026-06-11 21:04:48.684791,40,58,1370,3715,ON
2026-06-11 21:04:53.699558,34,88,915,3341,ON
2026-06-11 21:04:58.711065,36,67,3615,3568,OFF
2026-06-11 21:05:03.761559,40,72,1366,84,ON
2026-06-11 21:05:08.770409,39,63,2806,3084,OFF
2026-06-11 21:05:13.779780,38,66,1751,1832,ON
2026-06-11 21:05:18.829104,31,53,1096,3845,ON
2026-06-11 21:05:23.839842,36,82,1262,3428,ON
2026-06-11 21:05:28.874947,38,76,1491,286,ON
2026-06-11 21:05:33.907423,24,54,2598,2812,OFF
2026-06-11 21:05:38.982116,32,51,2005,3737,OFF
2026-06-11 21:05:44.021167,27,86,3777,2800,OFF
2026-06-11 21:05:49.050175,23,82,338,2393,ON
2026-06-11 21:05:54.115774,29,87,3512,3166,OFF
2026-06-11 21:05:59.149186,39,57,1091,226,ON
2026-06-11 21:06:04.180917,27,60,2519,2992,OFF
2026-06-11 21:06:09.213828,35,62,2403,1067,OFF
2026-06-11 21:06:14.249261,27,49,2118,591,OFF
2026-06-11 21:06:19.284389,27,57,135,3847,ON
2026-06-11 21:06:24.316910,29,82,3451,2889,OFF
2026-06-11 21:06:29.393556,31,51,4065,91,OFF
2026-06-11 21:06:34.428825,24,64,1454,2670,ON
2026-06-11 21:06:39.470644,34,53,3211,1766,OFF
2026-06-11 21:06:44.507753,39,69,2820,2717,OFF
2026-06-11 21:06:49.544733,28,83,1607,3495,ON
2026-06-11 21:06:54.578614,36,83,1826,3857,ON
2026-06-11 21:06:59.607570,37,64,849,3713,ON
2026-06-11 21:07:04.634696,38,75,3581,201,OFF
2026-06-11 21:07:09.787194,36,72,475,1278,ON
2026-06-11 21:07:14.846133,40,47,3627,3144,OFF
2026-06-11 21:07:19.868158,37,69,4010,582,OFF
2026-06-11 21:07:24.898683,33,49,2269,2276,OFF
2026-06-11 21:07:29.945049,25,86,3021,630,OFF
2026-06-11 21:07:34.992327,29,68,660,1359,ON
2026-06-11 21:07:40.004909,32,62,2651,3664,OFF
2026-06-11 21:07:45.053507,25,50,2661,3666,OFF
2026-06-11 21:07:50.101734,27,71,2053,1511,OFF
2026-06-11 21:07:55.119569,27,41,2438,1107,OFF
2026-06-11 21:08:00.137191,24,67,2890,225,OFF
2026-06-11 21:08:05.184452,38,79,2015,324,OFF
2026-06-11 21:08:10.198097,27,89,1821,3120,ON
2026-06-11 21:08:15.246962,32,78,2998,4007,OFF
2026-06-11 21:08:20.296953,32,66,3430,1851,OFF
2026-06-11 21:08:25.364970,29,55,3284,637,OFF
2026-06-11 21:08:30.410650,32,52,539,3075,ON
2026-06-11 21:08:35.548767,36,59,2561,258,OFF
2026-06-11 21:08:40.584551,27,75,106,3726,ON
2026-06-11 21:08:45.620046,39,73,50,926,ON
2026-06-11 21:08:50.661058,35,76,1309,2004,ON
2026-06-11 21:08:55.691239,36,90,2161,677,OFF
2026-06-11 21:09:00.727895,34,43,151,1942,ON
2026-06-11 21:09:05.798535,30,85,1129,2593,ON
2026-06-11 21:09:10.828636,30,71,2909,2423,OFF
2026-06-11 21:09:15.904214,30,68,2218,3245,OFF
2026-06-11 21:09:20.934998,39,51,3819,966,OFF
2026-06-11 21:09:25.963284,34,60,2110,3949,OFF
2026-06-11 21:09:30.994707,40,52,3916,2882,OFF
2026-06-11 21:09:36.020893,39,45,1334,2586,ON
2026-06-11 21:09:41.049485,27,59,1659,862,ON
2026-06-11 21:09:46.080847,26,43,1936,3114,ON
2026-06-11 21:09:51.116309,22,81,3812,745,OFF
2026-06-11 21:09:56.154824,26,65,1332,950,ON
2026-06-11 21:10:01.191305,30,50,1458,3666,ON
2026-06-11 21:10:06.229143,37,60,2051,2806,OFF
2026-06-11 21:10:11.264309,36,40,1687,3270,ON
2026-06-11 21:10:16.308546,25,79,914,3995,ON
2026-06-11 21:10:21.330528,33,55,2284,2147,OFF
2026-06-11 21:10:26.388083,25,83,7,3139,ON
2026-06-11 21:10:31.427925,34,50,3312,4039,OFF
2026-06-11 21:10:36.455057,36,62,2494,3733,OFF
2026-06-11 21:10:41.471517,39,87,3293,3939,OFF
2026-06-11 21:10:46.533025,26,54,2912,2279,OFF
2026-06-11 21:10:51.593891,34,64,1063,3592,ON
2026-06-11 21:10:56.629523,34,60,2414,3980,OFF
2026-06-11 21:11:01.653801,22,57,1930,3465,ON
2026-06-11 21:11:06.673503,32,50,213,144,ON
2026-06-11 21:11:11.720441,24,70,2343,3089,OFF
2026-06-11 21:11:16.748438,31,59,2768,2415,OFF
2026-06-11 21:11:21.831530,28,80,1869,1096,ON
2026-06-11 21:11:26.854163,25,80,2261,3235,OFF
2026-06-11 21:11:31.888084,35,83,3918,455,OFF
2026-06-11 21:11:36.955555,26,56,367,3899,ON
2026-06-11 21:11:41.966100,30,49,4084,1760,OFF
2026-06-11 21:11:47.004365,34,72,1475,1995,ON
2026-06-11 21:11:52.044024,22,41,579,3262,ON
2026-06-11 21:11:57.080894,35,78,3774,2530,OFF
2026-06-11 21:12:02.150462,30,70,3781,3708,OFF
2026-06-11 21:12:07.170544,26,46,397,2302,ON
2026-06-11 21:12:12.181158,24,84,3249,1503,OFF
2026-06-11 21:12:17.283609,36,81,1916,219,ON
2026-06-11 21:12:22.323778,32,76,2997,1858,OFF
2026-06-11 21:12:27.366344,23,71,611,128,ON
2026-06-11 21:12:32.425866,27,47,302,377,ON
2026-06-11 21:12:37.453763,31,72,985,1181,ON
2026-06-11 21:12:42.506596,26,50,1121,418,ON
2026-06-11 21:12:47.585292,37,69,3577,2032,OFF
2026-06-11 21:12:52.622050,33,60,1651,1475,ON
2026-06-11 21:12:57.636619,22,53,1690,286,ON
2026-06-11 21:13:02.726484,30,50,1407,166,ON
2026-06-11 21:13:07.755254,33,89,2949,2520,OFF
2026-06-11 21:13:12.811664,23,90,386,4023,ON
2026-06-11 21:13:17.894783,33,71,410,3018,ON
2026-06-11 21:13:22.919335,33,61,1696,2781,ON
2026-06-11 21:13:27.950435,33,86,1554,3291,ON
2026-06-11 21:13:32.973849,23,47,2627,3085,OFF
2026-06-11 21:13:38.049713,37,48,2003,3539,OFF
2026-06-11 21:13:43.111912,31,49,3049,905,OFF
2026-06-11 21:13:48.127017,30,47,237,2280,ON
2026-06-11 21:13:53.174137,29,50,3102,3689,OFF
2026-06-11 21:13:58.231454,26,45,1693,3918,ON
2026-06-11 21:14:03.266255,36,61,3457,1131,OFF
2026-06-11 21:14:08.301088,38,82,122,2639,ON
2026-06-11 21:14:13.359288,40,61,3694,2917,OFF
2026-06-11 21:14:18.379913,22,54,3153,1710,OFF
2026-06-11 21:14:23.412970,25,54,284,2008,ON
2026-06-11 21:14:28.483434,31,60,1962,1654,ON
2026-06-11 21:14:33.500839,38,72,3203,955,OFF
2026-06-11 21:14:38.540206,39,70,2787,179,OFF
2026-06-11 21:14:43.581799,38,48,3695,3813,OFF
2026-06-11 21:14:48.616460,27,45,653,1253,ON
2026-06-11 21:14:53.628887,28,87,2213,2285,OFF
2026-06-11 21:14:58.656546,27,70,1280,741,ON
2026-06-11 21:15:03.689394,22,64,3635,2847,OFF
2026-06-11 21:15:08.702488,29,86,3431,788,OFF
2026-06-11 21:15:13.718803,32,62,1575,2030,ON
2026-06-11 21:15:18.779042,31,77,2405,1671,OFF
2026-06-11 21:15:23.819753,33,55,2329,2378,OFF
2026-06-11 21:15:28.859508,24,61,2862,2222,OFF
2026-06-11 21:15:33.907231,28,49,3542,93,OFF
2026-06-11 21:15:38.917937,23,45,1305,2987,ON
2026-06-11 21:15:43.963903,30,65,1304,1264,ON
2026-06-11 21:15:49.006585,39,56,2199,2288,OFF
2026-06-11 21:15:54.024808,23,57,2150,77,OFF
2026-06-11 21:15:59.056073,24,40,1885,3806,ON
2026-06-11 21:16:04.071041,25,86,839,4059,ON
2026-06-11 21:16:09.128090,39,70,3728,2704,OFF
2026-06-11 21:16:14.145576,22,67,3226,2385,OFF
2026-06-11 21:16:19.167883,40,80,3236,854,OFF
2026-06-11 21:16:24.220711,35,48,668,457,ON
2026-06-11 21:16:29.294786,33,79,1326,566,ON
2026-06-11 21:16:34.339236,36,68,3155,1418,OFF
2026-06-11 21:16:39.356275,28,55,1508,238,ON
2026-06-11 21:16:44.396233,25,62,1279,2733,ON
2026-06-11 21:16:49.450315,26,85,2942,632,OFF
2026-06-11 21:16:54.515980,22,88,1005,871,ON
2026-06-11 21:16:59.546428,33,67,1080,2559,ON
2026-06-11 21:17:04.589361,26,53,3592,290,OFF
2026-06-11 21:17:09.663145,24,50,3773,29,OFF
2026-06-11 21:17:14.674751,36,85,161,2628,ON
2026-06-11 21:17:19.704429,33,70,732,3757,ON
2026-06-11 21:17:24.739094,29,73,3936,3209,OFF
2026-06-11 21:17:29.767596,25,67,2925,4011,OFF
2026-06-11 21:17:34.781079,23,68,2758,347,OFF
2026-06-11 21:17:39.814882,39,63,3191,3238,OFF
2026-06-11 21:17:44.904157,32,80,704,1905,ON
2026-06-11 21:17:49.934913,22,83,4006,3170,OFF
2026-06-11 21:17:54.961189,23,77,1349,957,ON
2026-06-11 21:17:59.995395,38,86,1958,3513,ON
2026-06-11 21:18:05.055120,35,49,563,642,ON
2026-06-11 21:18:10.091410,38,40,1738,1084,ON
2026-06-11 21:18:15.156319,22,85,3751,296,OFF
2026-06-11 21:18:20.190056,31,80,2101,3453,OFF
2026-06-11 21:18:25.223758,33,52,1052,1017,ON
2026-06-11 21:18:30.256414,30,47,2479,2039,OFF
2026-06-11 21:18:35.292786,36,89,2852,3031,OFF
2026-06-11 21:18:40.329310,36,59,388,1512,ON
2026-06-11 21:18:45.340358,33,80,1193,1201,ON
2026-06-11 21:18:50.366342,31,47,1664,72,ON
2026-06-11 21:18:55.396585,40,75,3322,2179,OFF
2026-06-11 21:19:00.432662,37,48,3754,3872,OFF
2026-06-11 21:19:05.452651,27,78,964,826,ON
2026-06-11 21:19:10.471905,28,73,2101,2525,OFF
2026-06-11 21:19:15.483415,22,44,169,201,ON
2026-06-11 21:19:20.530473,27,66,3848,1905,OFF
2026-06-11 21:19:25.571545,39,45,2439,2610,OFF
2026-06-11 21:19:30.611242,31,45,1727,1056,ON
2026-06-11 21:19:35.634381,27,83,1920,2735,ON
2026-06-11 21:19:40.684607,35,60,2989,2680,OFF
2026-06-11 21:19:45.794043,26,70,3594,137,OFF
2026-06-11 21:19:50.830340,23,77,1050,11,ON
2026-06-11 21:19:55.899608,35,49,3624,3920,OFF
2026-06-11 21:20:00.932575,36,84,2191,497,OFF
2026-06-11 21:20:05.995091,37,59,1488,508,ON
2026-06-11 21:20:11.046706,37,60,2415,2150,OFF
2026-06-11 21:20:16.086489,32,90,329,3154,ON
2026-06-11 21:20:21.121793,22,76,242,474,ON
2026-06-11 21:20:26.175978,35,74,347,694,ON
2026-06-11 21:20:31.216252,26,77,302,263,ON
2026-06-11 21:20:36.249822,33,78,3068,2954,OFF
2026-06-11 21:20:41.267728,35,58,1821,491,ON
2026-06-11 21:20:46.281684,37,78,3043,1098,OFF
2026-06-11 21:20:51.326550,30,42,3157,3061,OFF
2026-06-11 21:20:56.377690,34,40,1814,1047,ON
2026-06-11 21:21:01.392384,39,51,2442,2250,OFF
2026-06-11 21:21:06.426042,26,76,2313,2380,OFF
2026-06-11 21:21:11.515798,23,82,1369,2137,ON
2026-06-11 21:21:16.556488,35,68,2615,1737,OFF
2026-06-11 21:21:21.631903,32,47,2846,1582,OFF
2026-06-11 21:21:26.674299,23,85,3975,3485,OFF
2026-06-11 21:21:31.699093,22,62,3154,2857,OFF
2026-06-11 21:21:36.767198,36,41,762,461,ON
2026-06-11 21:21:41.804716,28,58,3056,215,OFF
2026-06-11 21:21:46.851880,34,68,715,999,ON
2026-06-11 21:21:51.894019,33,83,516,2988,ON
